country,time,expectancy,linc,infmr,sratio,emiss,ferti
alb,0,76.4334,8.607947554684701,35.1,103.63,1.71044,2.98
alb,1,76.6308,8.266164436612492,33.7,102.966,1.39214,2.91
alb,2,76.9718,8.181720455128108,32.5,102.2876,0.87542,2.83
alb,3,77.1176,8.265907334155747,31.4,101.6077,0.82354,2.75
alb,4,77.2579,8.33758794211651,30.3,100.9513,0.72922,2.67
alb,5,77.511,8.455955881945048,29.1,100.3318,0.79174,2.59
alb,6,77.7464,8.53895468319775,27.9,99.7672,0.92639,2.51
alb,7,77.3164,8.427487278331744,26.8,99.2572,0.70698,2.42
alb,8,78.0214,8.543055850941965,25.5,98.8348,0.80836,2.33
alb,9,78.2091,8.634620608292202,24.4,98.5264,1.17824,2.25
alb,10,78.4187,8.700347734514084,23.2,98.3273,1.20167,2.16
alb,11,78.6178,8.765146421639022,22.1,98.2577,1.28371,2.07
alb,12,78.8228,8.79346036105272,21,98.312,1.63059,1.98
alb,13,79.0574,8.846496938558838,20,98.469,1.80474,1.9
alb,14,79.2365,8.898638793680181,19.1,98.6973,1.72557,1.82
alb,15,79.4934,8.947025655972697,18.3,98.9647,1.85854,1.75
alb,16,79.6856,8.998384010052538,17.4,99.2484,1.7741,1.7
alb,17,80.2472,9.051110146405625,16.7,99.5449,1.81318,1.67
alb,18,80.4292,9.117347505127018,16,99.8399,2.04305,1.65
alb,19,80.5443,9.146015161419625,15.4,100.1068,2.14426,1.65
alb,20,80.6878,9.1754383199669185,14.8,100.3304,2.08418,1.65
alb,21,80.798,9.199986959896691,14.3,100.4932,2.1696,1.67
alb,22,80.7025,9.222268942841456,13.8,100.5929,2.08094,1.69
alb,23,80.7812,9.239899174217728,13.3,100.6397,2.02322,1.7
alb,24,81.0125,9.265775078864284,12.9,100.6513,2.17371,1.71
alb,25,81.1825,9.302919553269277,12.5,100.6322,1.95866,1.71
are,0,74.9219,11.658755913181768,14.1,202.2401,30.21432,4.45
are,1,75.0396,11.612770799939945,13.4,203.3086,31.46644,4.25
are,2,74.9904,11.592660432989081,12.8,204.3141,30.94488,4.04
are,3,75.5239,11.55214617812351,12.2,205.2735,31.42104,3.83
are,4,75.5946,11.568360171858329,11.7,206.2074,32.76157,3.62
are,5,75.6335,11.58338392861879,11.2,207.1862,31.1491,3.42
are,6,75.3433,11.588032937457033,10.8,208.8553,30.7637,3.23
are,7,75.5336,11.611865412825132,10.5,210.9543,29.52236,3.06
are,8,75.6761,11.560762794384388,10.1,212.75,32.70829,2.91
are,9,76.1929,11.540540632003202,9.8,214.2872,26.97959,2.77
are,10,76.6172,11.598185308921051,9.6,215.6201,34.29795,2.64
are,11,76.9981,11.577776437289845,9.3,216.7875,32.7816,2.53
are,12,77.3505,11.573079387789976,9.1,217.8113,27.87703,2.43
are,13,78.5208,11.612770799939945,8.9,218.7278,35.50784,2.33
are,14,78.7843,11.62177986988231,8.7,219.5774,36.28163,2.24
are,15,79.0331,11.543454670005051,8.4,222.9531,35.54857,2.15
are,16,79.289,11.476261480598637,8.2,233.0658,31.67729,2.07
are,17,79.5205,11.33451624499619,8,247.177,32.84845,2.01
are,18,79.7499,11.206536165052752,7.8,259.5064,34.4568,1.95
are,19,79.9821,11.030525315387942,7.6,267.5737,25.20553,1.9
are,20,80.2033,10.957451089535356,7.3,267.6888,22.74865,1.87
are,21,80.4149,10.939869764668103,7,262.6486,24.21539,1.84
are,22,80.6232,10.952909597013466,6.7,257.9687,26.07039,1.82
are,23,80.8277,10.969920942840002,6.4,253.5925,26.68244,1.8
are,24,81.0232,10.982917021787463,6.1,249.4989,27.69587,1.78
are,25,81.2116,10.994403634569768,5.9,245.6907,24.78758,1.77
arg,0,74.9633,9.052399183907607,24.4,96.9191,3.20405,2.99
arg,1,75.635,9.141311785565748,23.6,96.9691,3.40418,2.95
arg,2,75.719,9.22325659724273,22.8,97.0077,3.51543,2.91
arg,3,75.9403,9.268609280100158,22.1,97.0367,3.41838,2.87
arg,4,76.0488,9.315600882633676,21.4,97.0881,3.48339,2.82
arg,5,76.2432,9.2751913442957985,20.8,97.1516,3.49463,2.76
arg,6,76.4179,9.319194776888265,20.2,97.1969,3.67439,2.71
arg,7,76.4642,9.387649386946594,19.6,97.2234,3.82175,2.66
arg,8,76.7581,9.414912537704957,19.1,97.2405,3.82698,2.62
arg,9,76.9892,9.369052063131004,18.5,97.2658,3.71654,2.59
arg,10,77.2233,9.350102314351341,18,97.2896,3.47877,2.56
arg,11,77.5896,9.293761980115255,17.6,97.3035,3.13308,2.54
arg,12,78.074700000000007,9.166806369952454,17.1,97.304,2.55364,2.52
arg,13,77.2757,9.241839039035554,16.6,97.3258,2.99025,2.5
arg,14,78.103,9.318297513481275,16,97.3724,3.48799,2.47
arg,15,78.5273,9.395989718862811,15.3,97.412,3.60361,2.45
arg,16,78.7156,9.465757483840688,14.6,97.4559,3.96923,2.43
arg,17,78.5153,9.537483513308878,14.1,97.4971,4.06718,2.41
arg,18,78.9268,9.592195614445213,13.7,97.5394,4.41046,2.4
arg,19,79.0703,9.589461504744746,13.4,97.6025,4.07061,2.38
arg,20,78.8378,9.665864679957084,13,97.6763,4.33432,2.37
arg,21,79.3224,9.739202358228273,12.7,97.7473,4.47356,2.36
arg,22,79.9531,9.746833742490752,12.3,97.7974,4.48464,2.35
arg,23,79.9265,9.777357275391916,11.9,97.8341,4.5837,2.34
arg,24,80.0035,9.771098364490383,11.5,97.8831,4.61816,2.32
arg,25,80.1877,9.769956159911606,11.1,97.9299,4.70349,2.31
arm,0,71.989,8.297543529356284,42.5,93.5667,3.87201,2.54
arm,1,72.122,8.155362120328135,40.6,93.7369,3.82868,2.48
arm,2,72.4039,7.631431664576906,38.8,93.1932,1.19546,2.4
arm,3,72.6902,7.583756300707112,37,92.1357,0.59153,2.3
arm,4,72.9478,7.669495251007694,35.3,91.337,0.58963,2.18
arm,5,73.0235,7.754481547470383,33.7,90.8232,0.88124,1.8
arm,6,73.5887,7.813591552952433,32.1,90.5529,0.97536,1.8
arm,7,73.2928,7.847762537473608,30.6,90.2965,1.31611,1.7
arm,8,74.0328,7.9211727215870145,29.2,90.0466,1.36447,1.5
arm,9,73.7666,7.954372272531867,27.9,89.7723,1.73112,1.4
arm,10,74.1518,8.013343181386672,26.6,89.4788,1.3105,1.3
arm,11,74.5869,8.109826276018477,25.3,89.1904,1.46193,1.2
arm,12,74.7066,8.255048902752295,24.2,88.8492,1.21776,1.2
arm,13,75.3751,8.389359819906353,23,88.4597,1.44113,1.4
arm,14,75.1157,8.492490578775866,21.9,88.105,1.50383,1.4
arm,15,75.7812,8.626406276389554,20.8,87.7411,1.8115,1.4
arm,16,76.0114,8.749256840105007,19.8,87.3323,1.80308,1.3
arm,17,76.3218,8.87640491500694,18.8,86.91,2.54712,1.4
arm,18,76.5721,8.941283763647567,17.9,86.4858,2.23712,1.4
arm,19,77.1488,8.77863395266279,17,86.0538,2.05265,1.6
arm,20,77.4368,8.790573479157159,16.1,85.6257,1.92466,1.55
arm,21,77.7133,8.826441041782578,15.3,85.2136,1.99288,1.5
arm,22,77.4832,8.8934354408475,14.6,84.8621,2.19528,1.73
arm,23,77.9127,8.922791623969637,13.8,84.5438,2.12977,1.71
arm,24,78.4982,8.962519832949532,13.2,84.215,2.10038,1.69
arm,25,78.8334,9.004545458996587,12.6,83.8812,1.92542,1.66
aus,0,80.1471,10.217933262257123,7.6,99.4735,13.87464,1.88
aus,1,80.4915,10.206550727026212,7.1,99.3705,13.58095,1.86
aus,2,80.4861,10.229548637857024,6.7,99.2649,13.58234,1.87
aus,3,80.9909,10.256254871643844,6.3,99.1742,13.46174,1.85
aus,4,80.822,10.286025156000587,6,99.098,13.70184,1.84
aus,5,81.1308,10.315266022700884,5.7,99.0243,13.86946,1.82
aus,6,81.2554,10.339805124127057,5.6,98.9179,13.89336,1.81
aus,7,81.3858,10.371614421769003,5.4,98.7895,14.22499,1.79
aus,8,81.8602,10.41391309628078,5.3,98.677,14.84436,1.77
aus,9,82.0478,10.442609045456965,5.3,98.5859,14.61378,1.76
aus,10,82.277,10.451319901931214,5.1,98.511,14.42798,1.76
aus,11,82.6069,10.478414101708642,5,98.4814,14.48717,1.76
aus,12,82.5397,10.499573020252942,5,98.5009,15.1334,1.78
aus,13,82.9192,10.529960599828081,4.9,98.5272,15.35971,1.79
aus,14,83.1796,10.544551653225849,4.9,98.562,16.09258,1.82
aus,15,83.4903,10.566175525611365,4.8,98.6118,16.15993,1.86
aus,16,83.5932,10.578470762468402,4.7,98.6901,16.8075,1.89
aus,17,83.5532,10.608069110721736,4.5,98.8238,17.13433,1.92
aus,18,83.7216,10.61521111866901,4.4,98.9941,17.19391,1.94
aus,19,84.0268,10.613491850162497,4.2,99.1136,17.26767,1.94
aus,20,84.2336,10.627891122746627,4.1,99.1264,17.32012,1.93
aus,21,84.2919,10.638496187190992,3.8,99.0915,17.33474,1.92
aus,22,84.3471,10.656082191739493,3.6,99.0576,17.49705,1.9
aus,23,84.6751,10.667559071432771,3.4,98.9755,16.40712,1.89
aus,24,84.5438,10.68166498228065,3.2,98.8273,15.88674,1.87
aus,25,84.6734,10.696253798124786,3,98.6596,15.56787,1.86
aut,0,78.8693,10.35964577495981,8,91.8167,10.69377,1.46
aut,1,78.9809,10.382512863752321,7.6,92.2454,11.25909,1.51
aut,2,79.1431,10.393600134704577,7.1,92.5967,10.43734,1.51
aut,3,79.3457,10.387763841068582,6.7,92.8802,10.45637,1.5
aut,4,79.6358,10.409099609249232,6.2,93.087,10.59154,1.47
aut,5,79.951,10.425549808228107,5.7,93.1945,11.11492,1.42
aut,6,80.0837,10.449873351700669,5.3,93.2541,12.09535,1.45
aut,7,80.5373,10.466810745259872,5,93.3154,11.49039,1.39
aut,8,80.8154,10.501224548291415,4.8,93.399,12.01202,1.37
aut,9,80.8271,10.531562736352358,4.7,93.5161,11.39407,1.34
aut,10,81.0929,10.562302054015568,4.6,93.6683,11.37947,1.37
aut,11,81.5659,10.568235258574376,4.5,93.8856,11.69076,1.33
aut,12,81.6551,10.574900240950067,4.4,94.124,11.88692,1.39
aut,13,81.5425,10.585068096724608,4.3,94.2838,12.15875,1.38
aut,14,82.0943,10.606585063949241,4.1,94.4205,12.36988,1.42
aut,15,82.2043,10.625950787430126,4,94.5932,12.62844,1.41
aut,16,82.6313,10.65678865591582,4,94.7189,12.82731,1.41
aut,17,82.8448,10.689213914389166,3.8,94.7637,12.16489,1.38
aut,18,82.9463,10.699191321421166,3.8,94.7993,11.91795,1.41
aut,19,82.8531,10.657259354912508,3.7,94.8591,11.05244,1.39
aut,20,83.1212,10.674752512360026,3.6,94.9156,11.55374,1.44
aut,21,83.427,10.697384636196217,3.4,95.0139,11.73521,1.44
aut,22,83.2843,10.70076949782808,3.3,95.1806,11.06362,1.46
aut,23,83.5664,10.702120240942051,3.2,95.3739,10.88405,1.47
aut,24,83.7304,10.714639966286978,3,95.6386,10.4273,1.48
aut,25,83.5855,10.727662995502477,2.9,96.1506,10.54787,1.49
aze,0,66.0529,8.976135873302548,75.5,93.1789,4.47233,3.09
aze,1,66.004,8.954156966583772,75.7,93.3517,4.05749,3.02
aze,2,65.9655,8.683724062303869,76,93.4676,2.97793,2.93
aze,3,65.921,8.409830673087738,76.2,93.5454,4.03494,2.82
aze,4,66.0713,8.180320874773685,76.1,93.4549,3.23749,2.71
aze,5,66.5114,8.047189562170502,75.2,93.1871,3.23307,2.58
aze,6,66.5642,8.055157731819678,73.6,92.916,3.90604,2.45
aze,7,67.0798,8.108021221376747,71.2,92.6546,3.57827,2.33
aze,8,67.5994,8.200837258379849,68.1,92.3972,3.82725,2.21
aze,9,68.1718,8.270269111436624,64.5,92.3532,3.24442,2.11
aze,10,68.7941,8.37309184744198,60.6,92.568,3.36998,2.03
aze,11,69.3562,8.464635940677562,56.8,92.8283,3.3851,1.96
aze,12,69.8837,8.561784074744113,53.1,93.0934,3.80699,1.91
aze,13,70.336,8.663887570567042,49.7,93.3593,4.11457,1.87
aze,14,70.7706,8.768107539675803,46.7,93.712,4.3782,1.84
aze,15,70.9468,8.980172205725008,44,94.1581,4.18009,1.82
aze,16,71.5572,9.263881138904212,41.5,94.6134,4.75967,1.82
aze,17,72.0245,9.47424191576256,39.3,95.0763,3.68771,1.84
aze,18,71.989,9.563810184965966,37.3,95.5476,4.11601,1.87
aze,19,72.7767,9.639522006701663,35.5,95.8835,3.578,1.91
aze,20,72.8208,9.676586952344206,33.9,96.0864,3.407,1.96
aze,21,73.3435,9.66459564425378,32.5,96.2933,3.72884,2.01
aze,22,73.8326,9.672815734801127,31.2,96.4912,4.0296,2.05
aze,23,74.2773,9.72136597574484,30,96.6818,4.10078,2.08
aze,24,74.3837,9.761347785375005,28.9,96.8676,4.26156,2.09
aze,25,74.7881,9.798682438170001,27.9,97.0336,4.2172,2.09
bel,0,79.3316,10.342709757442426,8.3,95.6061,14.72841,1.58
bel,1,79.4656,10.357425314095071,8,95.6198,15.59319,1.59
bel,2,79.6653,10.368478639958319,7.6,95.6324,15.01254,1.6
bel,3,79.7359,10.354881592532692,7.2,95.6404,15.00508,1.6
bel,4,79.9957,10.382822509210747,6.8,95.6507,15.38356,1.61
bel,5,80.1822,10.403353336065777,6.3,95.6543,15.92922,1.61
bel,6,80.4613,10.412411369012522,5.9,95.653,15.95342,1.61
bel,7,80.5479,10.443192135852495,5.5,95.66,16.55098,1.61
bel,8,80.5579,10.460242108190519,5.2,95.6744,17.54636,1.61
bel,9,80.8672,10.492107203742139,4.9,95.6868,17.78851,1.62
bel,10,80.896,10.526212268799528,4.8,95.6985,18.30943,1.63
bel,11,81.1569,10.53102897599808,4.6,95.7152,18.067,1.65
bel,12,81.1784,10.544024782823776,4.4,95.7378,19.07667,1.68
bel,13,81.1973,10.552421578419748,4.2,95.7731,18.5233,1.7
bel,14,81.8492,10.57999709194305,4.2,95.8103,20.3723,1.73
bel,15,81.8585,10.595133606969807,4.1,95.8477,19.84107,1.76
bel,16,82.1535,10.614965689780798,4,95.8914,20.55588,1.78
bel,17,82.2007,10.636576340189022,3.9,95.9437,20.75738,1.8
bel,18,82.2988,10.63873590911471,3.8,96.0094,19.02459,1.81
bel,19,82.4306,10.602368264943834,3.7,96.0839,16.64246,1.81
bel,20,82.6218,10.618396224877586,3.6,96.1689,17.65449,1.81
bel,21,82.865,10.621327345686446,3.5,96.2672,18.3436,1.8
bel,22,82.8279,10.611277009832943,3.5,96.3749,16.54815,1.8
bel,23,82.9203,10.607821922486638,3.4,96.492,16.31149,1.79
bel,24,83.5112,10.617417272278601,3.4,96.6197,15.92159,1.79
bel,25,83.1476,10.625222189947985,3.3,96.7674,15.83646,1.79
ben,0,56.0132,7.186901020411631,108,96.7722,0.18855,6.74
ben,1,56.3781,7.200424892944957,105.6,96.8844,0.20522,6.68
ben,2,56.7608,7.208600337960199,103.2,96.9998,0.21135,6.6
ben,3,56.9321,7.197435354096591,100.9,97.1719,0.24313,6.53
ben,4,57.0802,7.1891677384203225,98.9,97.3394,0.2633,6.45
ben,5,57.1401,7.19668657083435,97.2,97.4791,0.2743,6.36
ben,6,57.0849,7.217443431696533,95.6,97.6577,0.27776,6.28
ben,7,57.5875,7.242797922793756,94.2,97.8491,0.29381,6.2
ben,8,58.024,7.258412150595307,92.7,98.0141,0.31745,6.12
ben,9,58.3475,7.275172319452771,91.1,98.1503,0.30876,6.04
ben,10,58.4279,7.301822342137932,89.3,98.2725,0.36366,5.96
ben,11,58.3488,7.321188556739478,87.4,98.3904,0.3924,5.89
ben,12,58.0019,7.350516171833998,85.2,98.5198,0.4291,5.82
ben,13,58.1636,7.360103972989152,83,98.6534,0.46413,5.75
ben,14,58.0497,7.362645270417825,80.8,98.7899,0.43412,5.69
ben,15,58.5043,7.3632795869630385,78.8,98.8324,0.53356,5.63
ben,16,58.8357,7.368970402194793,76.9,98.8778,0.7041,5.58
ben,17,58.9296,7.383989457978509,75.2,99.0228,0.71214,5.52
ben,18,59.2404,7.403670290012373,73.7,99.1483,0.76188,5.47
ben,19,59.3109,7.400620577371135,72.3,99.2484,0.73929,5.42
ben,20,59.6804,7.397561535524052,71,99.3421,0.76146,5.36
ben,21,59.7333,7.404279118037268,69.8,99.4348,0.91538,5.31
ben,22,59.7752,7.429520842786462,68.5,99.5436,0.75832,5.25
ben,23,60.213,7.458186157340487,67.2,99.6612,0.78202,5.18
ben,24,60.2653,7.485491608030754,65.7,99.773,0.73912,5.12
ben,25,60.6819,7.510977752014095,64.2,99.8761,0.75643,5.05
bfa,0,50.4359,6.885509670034818,102.5,96.776,0.0932,7.01
bfa,1,50.4387,6.948897222313312,102.3,96.7142,0.09509,6.98
bfa,2,50.42,6.942156705699469,102.4,96.6228,0.09296,6.95
bfa,3,50.2201,6.903245123504251,102.4,96.5626,0.09214,6.92
bfa,4,50.4614,6.884179542453431,102.1,96.5262,0.09041,6.88
bfa,5,50.5785,6.896593214275945,101.4,96.5089,0.09155,6.84
bfa,6,50.8226,6.940222469119639,100.5,96.4813,0.09718,6.8
bfa,7,50.5257,6.9584483932976555,99.4,96.4712,0.11303,6.75
bfa,8,51.1908,6.99117688712121,98.3,96.5833,0.18041,6.7
bfa,9,51.6789,7.022868086082641,97.3,96.7872,0.21485,6.65
bfa,10,52.3759,7.014814351275545,96.2,96.999,0.13829,6.59
bfa,11,52.5785,7.042286171939743,95,97.2311,0.16482,6.53
bfa,12,52.6999,7.050122520269059,93.4,97.4894,0.15644,6.47
bfa,13,53.1716,7.0909098220799835,91.4,97.7547,0.15667,6.4
bfa,14,53.7856,7.105786129481271,88.9,98.0157,0.1788,6.34
bfa,15,54.6173,7.144407180321139,86,98.2472,0.12275,6.27
bfa,16,55.1579,7.175489713624222,82.7,98.4209,0.12534,6.19
bfa,17,55.7768,7.186144304522325,79.2,98.5153,0.15148,6.12
bfa,18,56.8419,7.213031659834869,75.8,98.5336,0.16116,6.04
bfa,19,57.3203,7.212294468500341,72.5,98.5373,0.18129,5.95
bfa,20,57.888,7.258412150595307,69.7,98.5481,0.18605,5.87
bfa,21,58.6159,7.268920128193722,67.3,98.5714,0.17333,5.78
bfa,22,59.0963,7.324489979348532,65.4,98.6358,0.18181,5.69
bfa,23,59.2619,7.372118028337787,63.7,98.7041,0.23551,5.61
bfa,24,59.8842,7.4073177104694174,62.2,98.775,0.23267,5.52
bfa,25,60.4013,7.452402451223638,60.9,98.8613,0.24395,5.44
bgd,0,54.7574,7.098375638590786,99.7,105.0032,0.16907,4.55
bgd,1,53.07,7.113142108707088,95.8,105.0366,0.17815,4.37
bgd,2,57.049,7.1459844677143876,92.1,105.0027,0.18044,4.2
bgd,3,57.2504,7.176254532017144,88.3,104.9299,0.18622,4.03
bgd,4,58.0948,7.200424892944957,84.6,104.8581,0.20074,3.88
bgd,5,59.0047,7.232010331664759,81,104.757,0.22731,3.73
bgd,6,58.6201,7.260522598089852,77.4,104.6493,0.23435,3.6
bgd,7,61.3148,7.295735072749282,74,104.524,0.24377,3.47
bgd,8,63.9465,7.328437352895162,70.6,104.3645,0.23794,3.35
bgd,9,66.0217,7.357556200910353,67.4,104.2171,0.23908,3.23
bgd,10,66.1095,7.396335293800808,64.4,104.0648,0.25439,3.12
bgd,11,66.6597,7.427738840532894,61.4,103.8642,0.31026,3.01
bgd,12,67.6271,7.451241684987676,58.6,103.5964,0.28379,2.91
bgd,13,68.2182,7.4821189235521155,55.9,103.2663,0.33934,2.8
bgd,14,68.534,7.523481312573497,53.4,102.9167,0.34674,2.7
bgd,15,68.8169,7.560601162768557,50.8,102.5342,0.34868,2.61
bgd,16,68.7934,7.611347717403621,48.4,102.0259,0.36574,2.52
bgd,17,68.213,7.661527081358517,45.9,101.4861,0.3888,2.44
bgd,18,68.7311,7.708859601047175,43.6,100.9012,0.39094,2.38
bgd,19,68.8626,7.755767170102998,41.3,100.3703,0.42344,2.32
bgd,20,70.3117,7.806289289267033,39.2,100.0487,0.47419,2.28
bgd,21,70.4668,7.859026979751538,37.2,99.8142,0.50268,2.24
bgd,22,71.8309,7.906547232368036,35.3,99.6148,0.51945,2.21
bgd,23,72.5395,7.951911381854188,33.5,99.4095,0.5581,2.18
bgd,24,72.42,8.000014093678072,32.1,99.2155,0.58416,2.16
bgd,25,72.739,8.052933036797567,30.7,99.0436,0.61467,2.13
bgr,0,74.8088,9.172638504792172,18.4,95.2249,6.34481,1.77
bgr,1,74.507,9.09862638234618,18.8,95.0097,5.68753,1.69
bgr,2,74.7781,9.035986984831405,19.1,94.7805,5.23816,1.6
bgr,3,75.1115,9.04617302576227,19.2,94.5089,5.2507,1.51
bgr,4,74.8112,9.074520648833648,19.3,94.2143,5.08441,1.42
bgr,5,74.876,9.114930187171524,19.4,93.9229,5.06864,1.34
bgr,6,74.5875,9.027738775974909,19.5,93.6645,5.23587,1.28
bgr,7,73.9073,8.981807323377534,19.4,93.4477,4.83485,1.23
bgr,8,74.6877,9.032767522204432,19.2,93.242,5.02937,1.2
bgr,9,75.0979,9.065430200180375,18.6,93.0791,4.75024,1.18
bgr,10,75.012,9.127502093667179,17.9,92.9857,5.18821,1.18
bgr,11,75.398,9.178023770499639,17.1,92.9336,5.54085,1.19
bgr,12,75.5779,9.23600811872476,16.3,92.9294,5.24657,1.22
bgr,13,75.9782,9.287301413112312,15.5,92.9546,5.67348,1.26
bgr,14,76.2564,9.360483030405902,14.6,92.9875,5.64121,1.3
bgr,15,76.2533,9.430278792341444,13.6,93.0369,5.94417,1.34
bgr,16,76.2977,9.498522319469615,12.9,93.1153,6.55123,1.38
bgr,17,76.6205,9.566615235893575,12.3,93.2274,6.88128,1.42
bgr,18,76.981,9.631022445889208,11.8,93.3639,7.08698,1.45
bgr,19,77.3259,9.580523665939708,11.5,93.5101,5.82196,1.47
bgr,20,77.3514,9.592195614445213,11.2,93.6488,5.7929,1.49
bgr,21,77.7213,9.634300062720511,10.9,93.7665,6.30237,1.5
bgr,22,77.8714,9.646011322141414,10.5,93.8702,6.0595,1.51
bgr,23,78.4811,9.660778845727078,10.1,93.9455,5.30558,1.52
bgr,24,77.972,9.68159322062235,9.7,93.9944,5.5078,1.53
bgr,25,78.1266,9.711115659888671,9.3,94.0441,5.7644,1.55
bhr,0,73.7015,10.215740278922114,19.5,141.1561,22.23285,3.74
bhr,1,73.5994,10.180361426271306,19.3,141.1345,22.255,3.6
bhr,2,73.9946,10.220485679321962,18.7,141.4434,20.63842,3.47
bhr,3,74.3523,10.200624783758665,17.9,141.7538,24.22669,3.34
bhr,4,74.7018,10.246367785452671,16.8,142.058,24.14384,3.21
bhr,5,75.1108,10.167389096322506,15.5,142.3507,23.3866,3.1
bhr,6,75.9635,10.123425972901389,14.2,142.6286,23.50146,3.01
bhr,7,76.3666,10.101928491209966,13.1,142.8943,21.005,2.93
bhr,8,76.6365,10.0462883511678,12.1,143.1539,22.35231,2.86
bhr,9,76.7157,10.108467133222666,11.4,143.4292,10.33389,2.81
bhr,10,77.4798,10.329408669211675,10.9,143.7518,18.32399,2.77
bhr,11,77.6694,10.334295468316087,10.5,144.1453,15.31126,2.72
bhr,12,77.9076,10.476442547767668,10.2,144.6448,13.85587,2.67
bhr,13,77.9698,10.64232485901319,9.9,146.1723,13.19218,2.6
bhr,14,78.2532,10.774780918479548,9.6,149.3175,12.61283,2.53
bhr,15,78.7228,10.92521879686828,9.3,152.8298,14.58527,2.45
bhr,16,78.9407,10.981216630287813,9,155.875,12.5388,2.37
bhr,17,79.469,10.960409414150028,8.5,158.5359,15.96857,2.29
bhr,18,79.719,10.853019618190086,8.1,160.9019,17.92854,2.23
bhr,19,79.9012,10.676600514733956,7.6,163.0757,16.49186,2.18
bhr,20,79.9658,10.662188363835511,7.1,164.0395,16.91241,2.14
bhr,21,80.1095,10.598632735758747,6.7,164.4909,13.97368,2.12
bhr,22,80.369,10.612261988981773,6.3,166.5717,11.18284,2.09
bhr,23,80.6464,10.640173035110557,5.9,165.9457,12.91993,2.08
bhr,24,80.8126,10.666160795744684,5.6,162.0013,13.42493,2.07
bhr,25,80.8403,10.678445108293639,5.3,161.7277,13.59242,2.05
blr,0,74.4719,9.051461866908694,13.5,87.8301,2.82465,1.9
blr,1,74.5849,9.03455739202181,13.5,87.918,2.60997,1.82
blr,2,74.231,8.92757950384347,13.6,87.9832,3.61257,1.73
blr,3,73.8675,8.843326450242271,13.8,88.0204,3.77518,1.64
blr,4,75.1616,8.716207971151853,14.1,87.9614,2.81847,1.55
blr,5,74.9668,8.604837701268284,14.4,87.8252,3.06838,1.47
blr,6,75.0491,8.632127729508337,14.4,87.6797,4.55828,1.4
blr,7,74.8551,8.740496729931813,14.2,87.5393,4.67159,1.34
blr,8,74.8978,8.822027322685583,13.6,87.4088,7.1084,1.29
blr,9,74.6081,8.85666093701725,12.6,87.2971,6.03805,1.26
blr,10,75.2459,8.914491710191342,11.4,87.2076,5.7623,1.24
blr,11,74.8461,8.962007209588313,10.3,87.1407,5.78001,1.24
blr,12,74.6668,9.01225522000275,9.3,87.0618,6.06935,1.24
blr,13,75.0809,9.079320109537779,8.6,86.96,6.16347,1.26
blr,14,75.4532,9.18840146445743,7.9,86.8615,6.56835,1.29
blr,15,75.6008,9.277999020449997,7.4,86.7555,6.21195,1.32
blr,16,76.0078,9.377548290960089,6.8,86.6513,7.04189,1.36
blr,17,76.5562,9.462654300590172,6.2,86.5795,7.55177,1.4
blr,18,76.77,9.578449693540579,5.6,86.5131,8.20907,1.45
blr,19,76.8588,9.581903928408666,5.1,86.4267,5.98968,1.5
blr,20,76.9517,9.658226195968298,4.7,86.3125,6.723,1.54
blr,21,77.4263,9.717157974344635,4.3,86.1638,6.10827,1.58
blr,22,77.9778,9.736251633160215,4,86.0523,7.41235,1.62
blr,23,78.0665,9.745077815788486,3.8,86.0139,7.64903,1.65
blr,24,78.6116,9.765948138514066,3.5,85.9937,7.47154,1.67
blr,25,78.8086,9.795345393916424,3.4,85.9833,7.12815,1.69
bol,0,57.8856,8.22817689595132,85.6,100.0532,0.7557,4.91
bol,1,58.6262,8.25712628599743,82.9,100.1182,0.76526,4.87
bol,2,59.0929,8.250358951477294,80.2,100.184,0.82277,4.81
bol,3,60.0437,8.268218880067506,77.5,100.3875,0.92554,4.74
bol,4,60.7176,8.29254851397576,74.8,100.708,0.96528,4.66
bol,5,61.2907,8.316544717929398,72.2,101.0008,1.05979,4.58
bol,6,61.8849,8.338305731356565,69.5,101.2651,1.0566,4.47
bol,7,62.5226,8.366370301681654,66.8,101.5036,1.25044,4.37
bol,8,63.2067,8.397057390176256,64.1,101.7154,1.25499,4.27
bol,9,63.8742,8.38160253710989,61.4,101.8943,1.26195,4.16
bol,10,64.3937,8.38662882139512,58.8,102.0466,1.21197,4.06
bol,11,64.9905,8.38548870041881,56.2,102.0924,0.94782,3.96
bol,12,65.5565,8.392083380373393,53.7,102.0391,1.11493,3.87
bol,13,65.9766,8.403128235128264,51.2,101.9779,0.99608,3.77
bol,14,66.2421,8.425516402844334,48.8,101.9187,0.9388,3.68
bol,15,66.6757,8.450412157725886,46.6,101.8638,1.00506,3.6
bol,16,67.1062,8.476371196895983,44.4,101.808,1.24406,3.51
bol,17,67.3544,8.500250470685925,42.2,101.7525,1.04063,3.43
bol,18,67.8569,8.539932678385727,40.2,101.6947,1.17084,3.35
bol,19,68.358,8.553139318189707,38.4,101.6325,1.28546,3.27
bol,20,68.6882,8.574329382787047,36.8,101.567,1.33881,3.2
bol,21,69.0885,8.60557030203365,35.3,101.4997,1.45657,3.13
bol,22,69.3124,8.637107288081575,34,101.4298,1.58313,3.07
bol,23,69.6628,8.68406264365127,32.8,101.3571,1.5977,3.02
bol,24,69.771,8.715059959545654,31.7,101.2861,1.63474,2.97
